FECHA NEGOCIACIÓN,TÍTULO,EMISOR,NÚMERO DE ACCIONES,V. NOM. UNITARIO,PRECIO,VALOR NOMINAL,VALOR EFECTO,CASA COMPRADORA,CASA VENDEDORA,BOLSA
5/30/2023,ACCIONES,EL TECAL C.A.  ELTECA,1000,1,34,1000,34000,ALBION,ALBION,BVG
5/30/2023,ACCIONES,MERIZA S.A,1000,1,38,1000,38000,ALBION,ALBION,BVG
5/30/2023,ACCIONES,SOCIEDAD AGRICOLA E INDUSTRIAL SAN CARLOS S.A.,40150,1,0.65,40150,26097.5,BANRIO,ECUABURSÁTIL,BVQ
5/30/2023,ACCIONES,BANCO GUAYAQUIL S.A.,1000,1,1,1000,1000,SILVERCROSS,FUTUROCAPITAL,BVQ
5/30/2023,ACCIONES,BANCO GUAYAQUIL S.A.,819,1,1,819,819,SILVERCROSS,SILVERCROSS,BVQ
5/30/2023,ACCIONES,BANCO GUAYAQUIL S.A.,5000,1,1.02,5000,5100,SILVERCROSS,SILVERCROSS,BVQ
5/30/2023,ACCIONES,BANCO GUAYAQUIL S.A.,2000,1,0.9,2000,1800,METROVALORES,PICAVAL,BVQ
5/30/2023,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,2778,1,0.9,2778,2500.2,MERCAPITAL,ADVFIN S.A.,BVQ
5/31/2023,ACCIONES,CORPORACION FAVORITA C.A.,8202,1,1.96,8202,16075.92,CENTRALCAPITAL CASA DE VALORES S.A.,PLUSVALORES,BVQ
5/31/2023,ACCIONES,CORPORACION FAVORITA C.A.,3000,1,1.96,3000,5880,CENTRALCAPITAL CASA DE VALORES S.A.,SANTA FE,BVQ
5/31/2023,ACCIONES,TECATEAK S.A.,975,1,3.97,975,3870.75,ACCITLAN,PLUSVALORES,BVQ
5/31/2023,ACCIONES,CORPORACION FAVORITA C.A.,4233,1,1.94,4233,8212.02,METROVALORES,PLUSVALORES,BVQ
5/31/2023,ACCIONES,CORPORACION FAVORITA C.A.,301,1,1.97,301,592.97,MERCAPITAL,ECUABURSÁTIL,BVQ
5/31/2023,ACCIONES,CORPORACION FAVORITA C.A.,1171,1,1.96,1171,2295.16,ECUABURSÁTIL,ECUABURSÁTIL,BVQ
5/31/2023,ACCIONES,CORPORACION FAVORITA C.A.,1411,1,1.94,1411,2737.34,CENTRALCAPITAL CASA DE VALORES S.A.,PLUSVALORES,BVQ
5/31/2023,ACCIONES,CORPORACION FAVORITA C.A.,5100,1,1.95,5100,9945,PROBROKERS,PROBROKERS,BVQ
5/31/2023,ACCIONES,BANCO GUAYAQUIL S.A.,132,1,0.94,132,124.08,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/31/2023,ACCIONES,INDUSTRIAS ALES C.A.,1026,1,0.4,1026,410.4,PROBROKERS,PROBROKERS,BVQ
5/31/2023,ACCIONES,CORPORACION FAVORITA C.A.,5100,1,1.95,5100,9945,VECTORGLOBAL WMG,VECTORGLOBAL WMG,BVQ
5/31/2023,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,5956,1,0.88,5956,5241.28,ANALYTICA SECURITIES,PROBROKERS,BVQ
5/31/2023,ACCIONES,CORPORACION FAVORITA C.A.,5645,1,1.94,5645,10951.3,PLUSBURSÁTIL,PLUSVALORES,BVQ
5/31/2023,ACCIONES,BANCO PICHINCHA C.A.,12,100,82,1200,984,ACCITLAN,VALUE,BVQ
5/31/2023,ACCIONES,SOCIEDAD AGRICOLA E INDUSTRIAL SAN CARLOS S.A.,12254,1,0.63,12254,7720.02,BANRIO,BANRIO,BVQ
5/31/2023,ACCIONES,CORPORACION FAVORITA C.A.,701,1,1.9,701,1331.9,METROVALORES,ASESOVAL,BVQ
